ID	dnds	low_ci	high_ci	muts	Pvalue
PD36806_1	1.48049036851575	0.794436588465974	2.75900148997454	69	0.2185490038916
PD36806_2	1.7232588169519	1.09445461890573	2.71333401943297	144	0.0186581887702578
PD36712_1	1.67196969806529	1.08028603335603	2.58772453307023	149	0.0209215666143604
PD36806_3	1.93977879454004	1.24695532225568	3.0175433751232	159	0.00334430953767207
PD30272_1	1.61180525391408	1.07206072949395	2.42329198810533	160	0.0215976542082927
PD30274_1	1.51521454663399	1.02527136787134	2.23928531925935	165	0.0367372410473789
PD36806_4	2.00209017289836	1.28902949072632	3.10959919012993	166	0.00205361499417792
PD36806_5	2.07730004779398	1.33856436245391	3.2237340314769	170	0.00115898772396585
PD36806_10	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_11	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_12	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_13	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_14	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_15	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_16	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_17	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_18	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_19	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_20	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_21	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_22	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_23	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_24	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_25	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_26	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_27	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_28	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_29	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_30	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_31	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_32	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_33	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_34	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_35	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_36	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_37	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_38	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_39	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_6	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_7	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_8	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_9	2.11762858038522	1.36509600336037	3.28500764299762	172	0.000851902511240076
PD36806_40	2.12703839193852	1.37143041040877	3.29895872691919	173	0.00079050624530453
PD36806_41	2.12703839193852	1.37143041040877	3.29895872691919	173	0.00079050624530453
PD36806_42	2.12703839193852	1.37143041040877	3.29895872691919	173	0.00079050624530453
