Cancer_Type_Code	Sample	Aberrant_Cell_Fraction(Purity)	Ploidy
SKCM	TCGA.EB.A5VV.06A.11D.A32M.01	0.38	1.99930696582642
SKCM	TCGA.EB.A6L9.06A.11D.A32M.01	1	2.00691923541893
SKCM	TCGA.EB.A6QY.01A.12D.A32M.01	0.4	3.06750419402291
SKCM	TCGA.EB.A6QZ.01A.12D.A32M.01	0.85	1.730544092911
SKCM	TCGA.EB.A6R0.01A.12D.A32M.01	0.68	1.79101687771445
SKCM	TCGA.EE.A17X.06A.11D.A191.01	0.84	1.87353792279666
SKCM	TCGA.EE.A17Y.06A.11D.A194.01	0.46	3.0451299633436
SKCM	TCGA.EE.A17Z.06A.11D.A194.01	0.85	1.93259965003996
SKCM	TCGA.EE.A180.06A.11D.A219.01	0.86	2.60110996530942
SKCM	TCGA.EE.A181.06A.11D.A194.01	0.48	3.23725536254628
SKCM	TCGA.EE.A182.06A.11D.A194.01	0.61	1.96252839746398
SKCM	TCGA.EE.A183.06A.11D.A194.01	0.38	2.09245009237679
SKCM	TCGA.EE.A184.06A.11D.A194.01	0.61	4.37047952078464
SKCM	TCGA.EE.A185.06A.11D.A194.01	0.85	1.8073920313287
SKCM	TCGA.EE.A20B.06A.11D.A194.01	0.53	3.44297433829952
SKCM	TCGA.EE.A20C.06A.11D.A194.01	0.78	3.48095794204391
SKCM	TCGA.EE.A20F.06A.21D.A194.01	0.63	1.79703428020238
SKCM	TCGA.EE.A20H.06A.11D.A191.01	0.75	3.31655613104788
SKCM	TCGA.EE.A20I.06A.11D.A194.01	0.71	1.70409662051437
SKCM	TCGA.EE.A29A.06A.12D.A194.01	0.69	4.40512289972606
SKCM	TCGA.EE.A29B.06A.11D.A191.01	0.82	2.02669458794732
SKCM	TCGA.EE.A29C.06A.21D.A191.01	0.53	1.70368846336887
SKCM	TCGA.EE.A29D.06A.11D.A191.01	0.69	3.68933854663848
SKCM	TCGA.EE.A29E.06A.11D.A191.01	0.76	2.02079102520745
SKCM	TCGA.EE.A29G.06A.12D.A194.01	0.37	1.64469226339519
SKCM	TCGA.EE.A29H.06A.12D.A191.01	0.76	1.92564154251193
SKCM	TCGA.EE.A29L.06A.12D.A194.01	0.79	3.38647206178222
SKCM	TCGA.EE.A29M.06A.11D.A194.01	0.29	5.25590453454258
SKCM	TCGA.EE.A29N.06A.12D.A191.01	0.37	1.95456183636286
SKCM	TCGA.EE.A29P.06A.11D.A191.01	0.48	2.29047016926582
SKCM	TCGA.EE.A29Q.06A.11D.A191.01	0.73	1.72984772684236
SKCM	TCGA.EE.A29R.06A.11D.A191.01	0.63	5.01546165905051
SKCM	TCGA.EE.A29S.06A.11D.A191.01	0.61	1.86384544005171
SKCM	TCGA.EE.A29T.06A.11D.A191.01	0.35	3.58178608456239
SKCM	TCGA.EE.A29V.06A.12D.A191.01	0.65	1.84286338619385
SKCM	TCGA.EE.A29X.06A.11D.A194.01	0.5	3.33239596018829
SKCM	TCGA.EE.A2A0.06A.11D.A194.01	0.23	3.76217210681833
SKCM	TCGA.EE.A2A1.06A.11D.A191.01	0.34	2.22086743666762
SKCM	TCGA.EE.A2A2.06A.11D.A194.01	0.61	3.61326138661256
SKCM	TCGA.EE.A2A5.06A.11D.A191.01	0.69	3.08607562180103
SKCM	TCGA.EE.A2A6.06A.11D.A191.01	0.55	2.14868026413043
SKCM	TCGA.EE.A2GB.06A.11D.A191.01	0.71	3.35630452854518
SKCM	TCGA.EE.A2GC.06A.11D.A191.01	0.57	3.43728401684384
SKCM	TCGA.EE.A2GD.06A.11D.A194.01	0.42	1.92785336551944
SKCM	TCGA.EE.A2GE.06A.11D.A194.01	0.24	3.41811784579657
SKCM	TCGA.EE.A2GH.06A.11D.A194.01	0.21	2.99439575250017
SKCM	TCGA.EE.A2GI.06A.11D.A194.01	0.58	1.79644453477583
SKCM	TCGA.EE.A2GJ.06A.11D.A194.01	0.68	1.9116453619743
SKCM	TCGA.EE.A2GK.06A.11D.A194.01	0.37	2.00825088281336
SKCM	TCGA.EE.A2GL.06A.11D.A194.01	1	2.00382057300821
SKCM	TCGA.EE.A2GM.06B.11D.A194.01	0.74	3.299281365766
SKCM	TCGA.EE.A2GN.06A.11D.A194.01	0.69	3.86907096214578
SKCM	TCGA.EE.A2GO.06A.11D.A194.01	0.67	3.14162386569797
SKCM	TCGA.EE.A2GP.06A.11D.A191.01	0.59	3.15581107488601
SKCM	TCGA.EE.A2GR.06A.11D.A191.01	0.82	3.63286625717676
SKCM	TCGA.EE.A2GS.06A.12D.A191.01	0.82	1.97221255047127
SKCM	TCGA.EE.A2GT.06A.12D.A191.01	0.44	1.97415282403096
SKCM	TCGA.EE.A2GU.06A.11D.A194.01	0.59	1.8887902277739
SKCM	TCGA.EE.A2M5.06A.12D.A191.01	0.57	2.00441253969814
SKCM	TCGA.EE.A2M6.06A.12D.A191.01	0.68	3.58375523454598
SKCM	TCGA.EE.A2M7.06A.11D.A191.01	0.43	3.46860383045763
SKCM	TCGA.EE.A2M8.06A.12D.A194.01	0.25	1.94875489857989
SKCM	TCGA.EE.A2MC.06A.12D.A191.01	0.4	1.95377162191654
SKCM	TCGA.EE.A2MD.06A.11D.A191.01	0.6	1.87790159470051
SKCM	TCGA.EE.A2ME.06A.11D.A191.01	1	1.9565792988249
SKCM	TCGA.EE.A2MF.06A.11D.A219.01	0.69	3.79219692388341
SKCM	TCGA.EE.A2MG.06A.11D.A191.01	0.23	3.09812875219974
SKCM	TCGA.EE.A2MH.06A.11D.A191.01	0.43	2.00623397566717
SKCM	TCGA.EE.A2MI.06A.11D.A191.01	0.63	2.01119794399862
SKCM	TCGA.EE.A2MJ.06A.11D.A191.01	0.27	2.60962573378047
SKCM	TCGA.EE.A2MK.06A.11D.A194.01	0.69	2.8170839587578
SKCM	TCGA.EE.A2ML.06A.11D.A191.01	0.65	1.92539276101372
SKCM	TCGA.EE.A2MM.06A.11D.A194.01	0.76	3.69412314795225
SKCM	TCGA.EE.A2MN.06A.11D.A191.01	0.67	2.04761333579893
SKCM	TCGA.EE.A2MP.06A.11D.A191.01	0.56	3.82679199034639
SKCM	TCGA.EE.A2MQ.06A.11D.A191.01	0.73	2.0387160653429
SKCM	TCGA.EE.A2MR.06A.11D.A194.01	1	2.02280848766949
SKCM	TCGA.EE.A2MS.06A.11D.A191.01	0.72	2.96565260440354
SKCM	TCGA.EE.A2MT.06A.11D.A191.01	0.81	2.05329310625358
SKCM	TCGA.EE.A2MU.06A.21D.A194.01	0.32	2.54456770605133
SKCM	TCGA.EE.A3AB.06A.11D.A194.01	0.47	3.72551681857332
SKCM	TCGA.EE.A3AC.06A.11D.A194.01	0.76	1.97100418319425
SKCM	TCGA.EE.A3AD.06A.11D.A194.01	0.77	3.75776400964695
SKCM	TCGA.EE.A3AE.06A.11D.A194.01	0.66	3.54731207695345
SKCM	TCGA.EE.A3AF.06A.11D.A194.01	0.73	1.93139017213125
SKCM	TCGA.EE.A3AG.06A.31D.A194.01	0.71	3.13640611802572
SKCM	TCGA.EE.A3AH.06A.11D.A194.01	0.84	1.82390656921984
SKCM	TCGA.EE.A3J3.06A.11D.A20B.01	0.57	3.72535188976759
SKCM	TCGA.EE.A3J4.06A.11D.A20B.01	0.83	2.00055364989668
SKCM	TCGA.EE.A3J5.06A.11D.A20B.01	0.61	1.7091005715866
SKCM	TCGA.EE.A3J7.06A.11D.A20B.01	0.78	2.44375566769234
SKCM	TCGA.EE.A3J8.06A.11D.A20B.01	0.79	3.50789353706761
SKCM	TCGA.EE.A3JA.06A.11D.A20B.01	0.73	2.48870071085981
SKCM	TCGA.EE.A3JB.06A.11D.A219.01	0.49	3.02918351356109
SKCM	TCGA.EE.A3JD.06A.11D.A20B.01	1	2.00964639152988
SKCM	TCGA.EE.A3JE.06A.11D.A20B.01	1	1.95402540125735
SKCM	TCGA.EE.A3JH.06A.11D.A219.01	0.26	2.37937679124067
SKCM	TCGA.EE.A3JI.06A.11D.A219.01	0.79	3.36550166955708
SKCM	TCGA.ER.A193.06A.12D.A191.01	0.6	1.89088265787491
SKCM	TCGA.ER.A194.01A.11D.A191.01	0.59	1.95350784689054
SKCM	TCGA.ER.A195.06A.11D.A194.01	0.56	1.79311819286897
SKCM	TCGA.ER.A196.01A.11D.A191.01	0.32	2.13135218852751
SKCM	TCGA.ER.A197.06A.32D.A191.01	0.31	3.30565528102592
SKCM	TCGA.ER.A198.06A.11D.A194.01	0.73	1.94678796985968
SKCM	TCGA.ER.A199.06A.11D.A191.01	0.22	3.77523646736937
SKCM	TCGA.ER.A19A.06A.21D.A191.01	1	1.95427918059815
SKCM	TCGA.ER.A19B.06A.11D.A194.01	0.69	3.08973681916195
SKCM	TCGA.ER.A19C.06A.11D.A194.01	0.71	1.78304143155982
SKCM	TCGA.ER.A19D.06A.11D.A191.01	0.66	3.01848813040149
SKCM	TCGA.ER.A19E.06A.11D.A191.01	0.67	3.09093519075377
SKCM	TCGA.ER.A19F.06A.11D.A194.01	0.81	1.91643607176236
SKCM	TCGA.ER.A19G.06A.11D.A194.01	0.61	3.47349616304517
SKCM	TCGA.ER.A19H.06A.12D.A194.01	0.64	2.88250127583815
SKCM	TCGA.ER.A19J.06A.11D.A194.01	0.77	2.27599752773386
SKCM	TCGA.ER.A19K.01A.21D.A191.01	0.56	2.06320216217777
SKCM	TCGA.ER.A19L.06A.12D.A191.01	0.79	1.94221716514593
SKCM	TCGA.ER.A19M.06A.61D.A238.01	0.45	2.5859231876018
SKCM	TCGA.ER.A19N.06A.11D.A191.01	0.4	2.24444559209719
SKCM	TCGA.ER.A19O.06A.11D.A191.01	0.5	2.0774382391601
SKCM	TCGA.ER.A19P.06A.11D.A194.01	1	1.99969568691737
SKCM	TCGA.ER.A19Q.06A.11D.A191.01	0.6	2.0960635325751
SKCM	TCGA.ER.A19S.06A.11D.A194.01	0.22	3.74284433886039
SKCM	TCGA.ER.A19T.01A.11D.A192.01	0.79	3.55895149704822
SKCM	TCGA.ER.A19T.06A.11D.A192.01	0.62	3.31294768869216
SKCM	TCGA.ER.A19W.06A.41D.A238.01	0.24	3.30625391150598
SKCM	TCGA.ER.A1A1.06A.11D.A191.01	1	1.95429584007348
SKCM	TCGA.ER.A2NB.01A.12D.A194.01	0.29	4.0729307404526
SKCM	TCGA.ER.A2NC.06A.11D.A191.01	0.52	4.47763493203212
SKCM	TCGA.ER.A2ND.06A.11D.A194.01	0.68	2.86048022603576
SKCM	TCGA.ER.A2NE.06A.21D.A194.01	0.85	1.70563873261375
SKCM	TCGA.ER.A2NF.01A.11D.A192.01	0.56	2.19237195943751
SKCM	TCGA.ER.A2NF.06A.11D.A192.01	0.77	2.21805920444342
SKCM	TCGA.ER.A2NG.06A.11D.A194.01	0.34	3.37187725076453
SKCM	TCGA.ER.A2NH.06A.11D.A194.01	0.5	1.77076895140264
SKCM	TCGA.ER.A3ES.06A.11D.A20B.01	0.88	2.03193843546425
SKCM	TCGA.ER.A3ET.06A.11D.A20B.01	0.58	2.4400866959096
SKCM	TCGA.ER.A3EV.06A.11D.A20B.01	0.64	4.20416797860035
SKCM	TCGA.ER.A3PL.06A.11D.A238.01	0.6	5.28288622078136
SKCM	TCGA.ER.A42H.01A.11D.A24Q.01	0.71	4.30708577464061
SKCM	TCGA.ER.A42K.06A.11D.A24Q.01	0.76	1.95348119173001
SKCM	TCGA.ER.A42L.06A.11D.A24Q.01	1	1.95451852172701
SKCM	TCGA.FR.A2OS.01A.11D.A219.01	0.55	4.09383838198733
SKCM	TCGA.FR.A3R1.01A.11D.A238.01	0.68	2.02434948913719
SKCM	TCGA.FR.A3YN.06A.11D.A238.01	0.59	3.74857686432024
SKCM	TCGA.FR.A3YO.06A.11D.A238.01	0.33	4.06175667503528
SKCM	TCGA.FR.A44A.06A.11D.A24Q.01	0.41	1.90523701713205
SKCM	TCGA.FR.A69P.06A.21D.A30W.01	0.74	3.00013049922339
SKCM	TCGA.FR.A726.01A.11D.A32M.01	0.65	2.00126001165052
SKCM	TCGA.FR.A728.01A.11D.A32M.01	0.23	4.72593052887726
SKCM	TCGA.FS.A1YW.06A.11D.A191.01	0.79	1.89107146526194
SKCM	TCGA.FS.A1YX.06A.11D.A191.01	0.59	3.11042622156991
SKCM	TCGA.FS.A1YY.06A.11D.A191.01	0.68	1.84684055827013
SKCM	TCGA.FS.A1Z0.06A.11D.A191.01	0.56	4.0129133146414
SKCM	TCGA.FS.A1Z3.06A.11D.A191.01	0.78	2.00613235286768
SKCM	TCGA.FS.A1Z4.06A.11D.A191.01	0.3	1.76779356910933
SKCM	TCGA.FS.A1Z7.06A.11D.A191.01	0.59	2.06579104464351
SKCM	TCGA.FS.A1ZA.06A.11D.A191.01	0.57	3.56834744113236
SKCM	TCGA.FS.A1ZB.06A.12D.A191.01	0.47	1.82393933285465
SKCM	TCGA.FS.A1ZC.06A.11D.A191.01	0.8	3.08328738094722
SKCM	TCGA.FS.A1ZD.06A.11D.A191.01	0.71	3.30525878551314
SKCM	TCGA.FS.A1ZE.06A.11D.A191.01	0.84	2.02567891526824
SKCM	TCGA.FS.A1ZF.06A.12D.A191.01	0.81	1.86247103333728
SKCM	TCGA.FS.A1ZG.06A.11D.A191.01	0.84	1.94717558031894
SKCM	TCGA.FS.A1ZH.06A.11D.A191.01	0.46	3.53171880804786
SKCM	TCGA.FS.A1ZJ.06A.12D.A191.01	0.81	1.93051221778155
SKCM	TCGA.FS.A1ZK.06A.11D.A191.01	0.79	2.75076536406229
SKCM	TCGA.FS.A1ZM.06A.12D.A191.01	0.31	3.86618498570339
SKCM	TCGA.FS.A1ZN.01A.11D.A191.01	0.84	1.93397405675439
SKCM	TCGA.FS.A1ZP.06A.11D.A191.01	0.78	2.22132557223909
SKCM	TCGA.FS.A1ZQ.06A.11D.A191.01	0.73	1.65040868469555
SKCM	TCGA.FS.A1ZR.06A.21D.A191.01	0.62	3.74780941782353
SKCM	TCGA.FS.A1ZS.06A.12D.A191.01	0.64	3.98304287538102
SKCM	TCGA.FS.A1ZT.06A.11D.A191.01	0.47	3.77135925214505
SKCM	TCGA.FS.A1ZU.06A.12D.A194.01	0.81	3.45777739275879
SKCM	TCGA.FS.A1ZW.06A.12D.A191.01	0.53	1.76385471382631
SKCM	TCGA.FS.A1ZY.06A.11D.A191.01	0.8	3.2284152896222
SKCM	TCGA.FS.A1ZZ.06A.11D.A191.01	0.82	2.08138542418078
SKCM	TCGA.FS.A4F0.06A.11D.A24Q.01	0.88	1.89296509229072
SKCM	TCGA.FS.A4F2.06A.11D.A24Q.01	0.68	3.36227861639726
SKCM	TCGA.FS.A4F4.06A.12D.A25P.01	0.56	3.69444634177358
SKCM	TCGA.FS.A4F5.06A.11D.A25P.01	0.7	3.30247109997518
SKCM	TCGA.FS.A4F8.06A.11D.A25P.01	0.26	2.20682905212583
SKCM	TCGA.FS.A4F9.06A.11D.A24Q.01	0.86	1.83154049613028
SKCM	TCGA.FS.A4FB.06A.11D.A25P.01	0.76	1.88954434669035
SKCM	TCGA.FS.A4FC.06A.11D.A24Q.01	0.58	1.92897510352476
SKCM	TCGA.FS.A4FD.06A.11D.A25P.01	0.76	2.16878714021781
SKCM	TCGA.FW.A3I3.06A.11D.A219.01	0.67	3.34682251050519
SKCM	TCGA.FW.A3R5.06A.11D.A238.01	0.55	1.88957377843009
SKCM	TCGA.FW.A3TU.06A.11D.A238.01	0.77	1.80217317302476
SKCM	TCGA.FW.A3TV.06A.11D.A238.01	0.56	1.83799770876683
SKCM	TCGA.FW.A5DX.01A.11D.A27J.01	0.71	5.18231907670967
SKCM	TCGA.FW.A5DY.06A.11D.A30W.01	1	1.99976065887114
SKCM	TCGA.GF.A2C7.01A.11D.A191.01	0.75	2.11204108004489
SKCM	TCGA.GF.A3OT.06A.23D.A238.01	0.3	4.05938547638048
SKCM	TCGA.GF.A4EO.06A.12D.A24Q.01	0.4	1.70980082486616
SKCM	TCGA.GF.A6C8.06A.12D.A30W.01	0.65	1.75375296330417
SKCM	TCGA.GF.A6C9.06A.11D.A30W.01	0.2	3.45677726892336
SKCM	TCGA.GF.A769.01A.32D.A32M.01	0.8	2.23794617545648
SKCM	TCGA.GN.A261.06A.12D.A191.01	0.3	2.00179367017682
SKCM	TCGA.GN.A262.06A.11D.A194.01	0.86	1.7658954995538
SKCM	TCGA.GN.A263.01A.11D.A194.01	0.49	1.86807083831035
SKCM	TCGA.GN.A264.06A.11D.A194.01	0.72	3.00848467078378
SKCM	TCGA.GN.A265.06A.21D.A191.01	0.27	1.89446166849088
SKCM	TCGA.GN.A266.06A.11D.A191.01	0.51	2.8426090515372
SKCM	TCGA.GN.A267.06A.21D.A194.01	0.67	1.78249444545327
SKCM	TCGA.GN.A268.06A.11D.A194.01	0.86	1.87888672500815
SKCM	TCGA.GN.A269.01A.11D.A192.01	0.21	4.12432633246649
SKCM	TCGA.GN.A26A.06A.11D.A192.01	0.47	3.18962481195617
SKCM	TCGA.GN.A26C.01A.11D.A192.01	0.35	2.60359778029151
SKCM	TCGA.GN.A26D.06A.11D.A192.01	0.67	3.47741835885287
SKCM	TCGA.GN.A4U3.06A.11D.A32M.01	0.72	3.36964210449156
SKCM	TCGA.GN.A4U4.06A.11D.A32M.01	0.72	1.96600522996462
SKCM	TCGA.GN.A4U5.01A.11D.A32M.01	0.46	2.00314919615255
SKCM	TCGA.GN.A4U7.06A.21D.A32M.01	0.78	2.00103677468115
SKCM	TCGA.GN.A4U8.06A.11D.A32M.01	0.52	1.96713085518085
SKCM	TCGA.GN.A4U9.06A.11D.A32M.01	0.78	3.12181963674569
SKCM	TCGA.HR.A2OG.01A.21D.A191.01	0.37	4.18111182006434
SKCM	TCGA.HR.A2OH.01A.11D.A191.01	0.29	3.58813389997762
SKCM	TCGA.HR.A5NC.01A.11D.A27J.01	0.77	1.71641574720246
SKCM	TCGA.IH.A3EA.01A.11D.A20B.01	0.72	2.03442125260374
SKCM	TCGA.OD.A75X.06A.12D.A32M.01	0.69	3.79359132196824
SKCM	TCGA.QB.A6FS.06A.11D.A30W.01	0.46	2.14297661509449
SKCM	TCGA.RP.A690.06A.11D.A30W.01	0.78	2.02871038446182
SKCM	TCGA.RP.A693.06A.13D.A30W.01	0.51	1.75723923617416
SKCM	TCGA.RP.A694.06A.11D.A30W.01	0.66	1.99106774464578
SKCM	TCGA.RP.A695.06A.11D.A30W.01	0.6	3.51482776601434
STAD	TCGA.B7.5816.01A.21D.1599.01	0.32	4.27724254585659
STAD	TCGA.B7.5818.01A.11D.1599.01	0.7	2.15436780900689
STAD	TCGA.B7.A5TI.01A.11D.A31K.01	0.58	1.82688583872406
STAD	TCGA.B7.A5TJ.01A.11D.A31K.01	0.61	2.92959594663859
STAD	TCGA.B7.A5TK.01A.12D.A31K.01	0.29	2.07895369609896
STAD	TCGA.B7.A5TN.01A.21D.A31K.01	0.51	2.91594295129269
STAD	TCGA.BR.4183.01A.02D.1130.01	0.29	3.20379980419563
STAD	TCGA.BR.4184.01A.01D.1130.01	0.36	4.29931079750575
STAD	TCGA.BR.4186.01A.01D.1130.01	0.26	4.00229178848908
STAD	TCGA.BR.4187.01A.01D.1130.01	0.2	2.08357614518622
STAD	TCGA.BR.4188.01A.01D.1130.01	0.35	1.99890658310274
STAD	TCGA.BR.4190.01A.01D.1130.01	0.48	2.04784601313766
STAD	TCGA.BR.4191.01A.02D.1130.01	0.52	2.07473440631461
STAD	TCGA.BR.4194.01A.02D.1130.01	0.42	3.0775676277518
STAD	TCGA.BR.4195.01A.01D.1130.01	0.3	3.64951184960714
STAD	TCGA.BR.4196.01A.01D.1130.01	0.37	2.65370115233591
STAD	TCGA.BR.4197.01A.01D.1130.01	0.53	2.49270786999168
STAD	TCGA.BR.4199.01A.01D.1130.01	0.34	2.0158609311425
STAD	TCGA.BR.4200.01A.01D.1130.01	1	2.0443425254765
STAD	TCGA.BR.4201.01A.01D.1130.01	0.33	2.02965386608114
STAD	TCGA.BR.4205.01A.01D.1130.01	0.64	2.21547531982028
STAD	TCGA.BR.4253.01A.01D.1130.01	0.4	2.05727194427739
STAD	TCGA.BR.4255.01A.01D.1130.01	1	2.65017767330436
STAD	TCGA.BR.4256.01A.01D.1130.01	0.26	2.0047435079413
STAD	TCGA.BR.4257.01A.01D.1130.01	0.54	2.58893522074083
STAD	TCGA.BR.4259.01A.01D.1130.01	0.57	2.78151820019914
STAD	TCGA.BR.4260.01A.01D.1130.01	0.46	2.26608458459876
STAD	TCGA.BR.4261.01A.01D.1130.01	0.6	2.02706498361541
STAD	TCGA.BR.4263.01A.01D.1130.01	1	2.06353868357937
STAD	TCGA.BR.4264.01A.01D.1130.01	0.34	2.42456284148454
STAD	TCGA.BR.4265.01A.01D.1130.01	0.62	2.61821535925881
STAD	TCGA.BR.4266.01A.01D.1130.01	0.48	2.28735262611639
STAD	TCGA.BR.4267.01A.01D.1130.01	0.69	1.94144027827987
STAD	TCGA.BR.4270.01A.01D.1130.01	0.24	2.04675093029287
STAD	TCGA.BR.4271.01A.01D.1130.01	0.28	2.08055467167784
STAD	TCGA.BR.4272.01A.01D.1130.01	0.35	2.75125293137351
STAD	TCGA.BR.4273.01A.01D.1130.01	0.4	3.82167531015778
STAD	TCGA.BR.4274.01A.01D.1130.01	0.34	2.96769616671026
STAD	TCGA.BR.4276.01A.01D.1130.01	0.79	3.15623311492761
STAD	TCGA.BR.4277.01A.01D.1130.01	0.5	2.19037171176664
STAD	TCGA.BR.4278.01A.01D.1130.01	0.31	3.40737303952683
STAD	TCGA.BR.4279.01A.01D.1130.01	0.21	3.62209368511481
STAD	TCGA.BR.4280.01A.01D.1130.01	0.68	2.05479301434881
STAD	TCGA.BR.4281.01A.02D.1130.01	0.42	2.59633258310163
STAD	TCGA.BR.4282.01A.01D.1130.01	0.64	2.25551081560904
STAD	TCGA.BR.4283.01A.01D.1130.01	0.3	3.1920654250915
STAD	TCGA.BR.4284.01A.01D.1130.01	0.25	3.22814374017438
STAD	TCGA.BR.4285.01A.01D.1130.01	1	2.174308090341
STAD	TCGA.BR.4286.01A.01D.1130.01	0.34	1.6568031466417
STAD	TCGA.BR.4288.01A.02D.1881.01	0.45	2.88207923579655
STAD	TCGA.BR.4291.01A.01D.1130.01	0.32	1.90800915382638
STAD	TCGA.BR.4292.01A.01D.1130.01	0.66	2.15150626646164
STAD	TCGA.BR.4294.01A.01D.1130.01	0.71	5.02282792372404
STAD	TCGA.BR.4298.01A.01D.1130.01	0.4	2.02936898905306
STAD	TCGA.BR.4357.01A.01D.1155.01	0.46	2.46479602971384
STAD	TCGA.BR.4361.01A.01D.1155.01	0.63	2.04176863653856
STAD	TCGA.BR.4362.01A.01D.1155.01	0.55	2.27024501090363
STAD	TCGA.BR.4363.01A.01D.1155.01	0.62	2.08166585868211
STAD	TCGA.BR.4366.01A.01D.1155.01	0.59	4.14502406461211
STAD	TCGA.BR.4367.01A.01D.1155.01	0.42	3.10888688604974
STAD	TCGA.BR.4368.01A.01D.1155.01	0.61	1.98786690411972
STAD	TCGA.BR.4369.01A.01D.1155.01	0.35	4.78971466205977
STAD	TCGA.BR.4370.01A.01D.1155.01	0.24	4.23555443011545
STAD	TCGA.BR.4371.01A.01D.1155.01	0.53	2.3317529044407
STAD	TCGA.BR.4375.01A.01D.1155.01	0.35	2.71439772942458
STAD	TCGA.BR.4376.01A.01D.1155.01	0.3	1.97893187218628
STAD	TCGA.BR.6452.01A.12D.1799.01	0.3	2.27863361204636
STAD	TCGA.BR.6453.01A.11D.1799.01	0.44	4.0664013367563
STAD	TCGA.BR.6454.01A.11D.1799.01	0.34	2.80179833482991
STAD	TCGA.BR.6455.01A.11D.1799.01	0.63	2.07782473898767
STAD	TCGA.BR.6456.01A.11D.1799.01	0.45	1.99405256730845
STAD	TCGA.BR.6457.01A.21D.1799.01	0.35	2.05697873751164
STAD	TCGA.BR.6458.01A.11D.1799.01	0.42	3.26978632001631
STAD	TCGA.BR.6563.01A.13D.2052.01	0.23	4.08152369782599
STAD	TCGA.BR.6564.01A.12D.1881.01	0.28	1.85093767856875
STAD	TCGA.BR.6565.01A.11D.1799.01	0.45	2.4022247063351
STAD	TCGA.BR.6566.01A.11D.1799.01	0.28	4.43394379204088
STAD	TCGA.BR.6705.01A.12D.1881.01	1	2.0384384074208
STAD	TCGA.BR.6706.01A.11D.1881.01	0.4	4.10794618100964
STAD	TCGA.BR.6707.01A.11D.1881.01	0.48	2.16089499143981
STAD	TCGA.BR.6709.01A.11D.1881.01	0.34	1.97233971779959
STAD	TCGA.BR.6710.01A.11D.1881.01	0.3	1.95274928544734
STAD	TCGA.BR.6801.01A.11D.1881.01	0.58	2.4066366907174
STAD	TCGA.BR.6802.01A.11D.1881.01	0.2	4.26369228394187
STAD	TCGA.BR.6803.01A.11D.1881.01	0.27	1.88448764061291
STAD	TCGA.BR.6852.01A.11D.1881.01	0.35	2.05800940371851
STAD	TCGA.BR.7196.01A.11D.2052.01	1	1.97385184284339
STAD	TCGA.BR.7197.01A.11D.2200.01	0.6	2.58442439013826
STAD	TCGA.BR.7703.01A.11D.2052.01	0.62	1.90721394153746
STAD	TCGA.BR.7704.01A.11D.2052.01	0.43	5.16360715402296
STAD	TCGA.BR.7707.01A.11D.2052.01	0.56	2.09689039786714
STAD	TCGA.BR.7715.01A.11D.2052.01	0.95	2.24657689430729
STAD	TCGA.BR.7716.01A.21D.2052.01	0.28	3.46476326607903
STAD	TCGA.BR.7717.01A.11D.2052.01	0.31	5.25264649648457
STAD	TCGA.BR.7722.01A.31D.2200.01	0.65	1.99536644459586
STAD	TCGA.BR.7723.01A.11D.2052.01	0.51	4.13072023909679
STAD	TCGA.BR.7851.01A.11D.2200.01	0.59	1.94366487355181
STAD	TCGA.BR.7957.01A.11D.2200.01	0.23	1.90049184324322
STAD	TCGA.BR.7958.01A.21D.2338.01	0.37	2.07462445377745
STAD	TCGA.BR.7959.01A.11D.2338.01	0.34	2.98606934673199
STAD	TCGA.BR.8058.01A.31D.2338.01	0.32	1.73223058712989
STAD	TCGA.BR.8059.01A.11D.2338.01	0.31	2.32140570431542
STAD	TCGA.BR.8060.01A.11D.2338.01	0.49	3.00156432473316
STAD	TCGA.BR.8077.01A.11D.2338.01	0.42	5.37148797435774
STAD	TCGA.BR.8078.01A.11D.2338.01	0.74	2.13011550014244
STAD	TCGA.BR.8080.01A.11D.2338.01	1	2.06779629015697
STAD	TCGA.BR.8081.01A.11D.2338.01	0.36	2.00804486063516
STAD	TCGA.BR.8284.01A.11D.2338.01	0.27	4.33037405519951
STAD	TCGA.BR.8285.01A.11D.2338.01	0.35	2.11179063259915
STAD	TCGA.BR.8286.01A.12D.2338.01	0.41	4.00595409648168
STAD	TCGA.BR.8289.01A.11D.2338.01	0.36	4.37522191809425
STAD	TCGA.BR.8291.01A.11D.2338.01	0.21	3.53960984619417
STAD	TCGA.BR.8295.01A.11D.2338.01	0.5	3.66191871619862
STAD	TCGA.BR.8296.01A.11D.2338.01	0.27	2.5767588102247
STAD	TCGA.BR.8297.01A.12D.2338.01	0.32	2.33303846062005
STAD	TCGA.BR.8360.01A.11D.2338.01	0.54	2.06570497068765
STAD	TCGA.BR.8361.01A.11D.2338.01	0.58	2.01691380998313
STAD	TCGA.BR.8362.01A.11D.2338.01	0.43	2.41326771721318
STAD	TCGA.BR.8363.01A.11D.2338.01	0.33	2.06295171473203
STAD	TCGA.BR.8364.01A.11D.2338.01	1	2.00057863910967
STAD	TCGA.BR.8365.01A.21D.2338.01	0.28	1.81733718278277
STAD	TCGA.BR.8366.01A.11D.2338.01	0.39	2.05484687998569
STAD	TCGA.BR.8367.01A.11D.2338.01	0.39	2.0615861930711
STAD	TCGA.BR.8368.01A.11D.2338.01	0.5	4.07716557908059
